Airport name,Year,January,February,March,April,May,June,July,August,September,October,November,December,Whole year
Mezhdurechensk,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Mezen,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Milkovo,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Mineral water,2008,57178,55042,68022,63007,69837,80241,94835,101305,75233,64032,51815,70959,851506
Peaceful,2008,29337,28697,31224,31769,32655,35669,38381,38929,37358,32928,28492,33222,398661
Moscow (Bykovo),2008,605,343,253,436,527,312,462,684,455,653,508,476,5714
Moscow (Vnukovo),2008,473824,486348,563181,604152,723997,831365,856154,909395,841675,691816,477749,678151,8137807
Moscow (Domodedovo),2008,1371209,1257484,1452795,1595188,1853280,2124151,2301672,2434190,1959326,1592822,1317792,1750901,21010810
Moscow (Ostafyevo),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Moscow (Sheremetyevo),2008,1005900,992323,1145167,1146716,1328764,1478028,1542825,1614767,1456814,1270896,1065348,1277050,15324598
Мотыгино,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Murmansk,2008,26238,28052,31765,33685,38965,42119,44073,43014,36658,29026,25012,34419,413026
Cape Schmidt,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape-Stone,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Nadym,2008,13309,13668,14124,14860,17260,19256,18347,18150,16390,13535,13198,15645,187742
Nazran (Magas / Sleptsovskaya),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Nalchik,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Naryan-Mar,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Nelkan,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Nerungri (Chulman),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Nes,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Nižneangarsk,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Nizhnevartovsk,2008,41605,40875,44267,49155,57643,72395,82617,83792,60626,46760,36818,56050,672603
Nizhneudinsk,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Nizhny Novgorod (Strigino),2008,19157,20467,23408,28972,30288,39540,43789,44052,37130,27057,20011,30352,364223
lower Pesha,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Nikolaevsk-on-Amur,2008,4478,4575,5199,5049,5841,6036,7063,6687,5905,4691,4617,5467,65608
Nikolskoye,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Novokuznetsk,2008,7716,7272,7063,7397,7648,12686,16526,17269,12615,7226,6197,9965,119580
Novosibirsk (North),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Novosibirsk (Tolmachyovo),2008,131597,126349,141772,141789,147631,186044,231642,244287,193937,150563,125466,165552,1986629
New Urengoy,2008,37401,35099,38084,40781,47092,47291,50978,49679,47158,40859,37128,42868,514418
Nogliki,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Norilsk,2008,19331,18321,20550,24141,39207,49383,51708,55833,47740,29040,20327,34144,409725
Norilьsk (But),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Noyabrsk,2008,14912,16605,16607,17877,17754,21123,20806,21275,18303,17308,15939,18046,216555
Нюрба,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Nyagan,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Luengo,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Olekminsk,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
SUV,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
ohm,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Omolon,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Omsk (central),2008,34397,32885,32885,37708,43039,60007,81813,82436,53985,36959,28900,47729,572743
Omsukçan,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Eagle (South),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Orenburg (central),2008,19892,22419,27498,28428,33165,35795,43959,46954,35217,26841,22589,31160,373917
Orsk,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossora,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Okha,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Okhotsk,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Palana,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Pahachi,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Pevek,2008,555,799,1071,1508,1865,2783,2959,2464,2886,2316,1470,1880,22556
Penza,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Perm (Bakharevka),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Perm (Bolshoye Savino),2008,40130,41567,48400,54659,62159,74498,77941,83617,68304,50312,41403,58454,701444
Gerbil (Kolguev Island),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Petrozavodsk (Besovets),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Petrozavodsk (Sands),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Petropavlovsk (Yelizovo),2008,24484,22417,27386,28448,32892,44724,59502,65623,48730,35945,28861,38092,457104
Pechora,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
pioneer,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Plast,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Podkamyennaya Tunguska,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Pauline Osipenko,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Polar,2008,4563,3993,4592,4378,5754,7769,7307,8384,7513,4856,4163,5752,69024
Providence (Providence Harbor),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Pskov (crosses),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Rogachevo (Amderma-2),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Rostov-on-Don,2008,77192,74756,84331,95449,109074,129723,142367,157574,129057,99985,80227,107249,1286984
Sabetta,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Sakkırır,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Salekhard,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Samara (Kurumoch),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Samara (Smyshlyaevka),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Sangar,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Petersburg (Pulkovo),2008,412285,392738,458214,515504,641958,792738,850796,868885,713546,554399,446965,604366,7252394
Saransk,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Saratov (central),2008,12358,14295,14659,17538,20123,23522,26198,26674,21308,16993,14035,18882,226585
Saskılah,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Svetlogorsk,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
North-Yenisei,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
North Even,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Seymçan,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Simferopol,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
sheaf,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Sobolevo,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Sovetskaya Gavan,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Soviet,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Solovki,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Sochi,2008,72403,61823,72221,76750,107435,192067,271835,307962,213368,97707,52926,138772,1665269
Среднеколымск,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Stavropol (Shpakovskoye),2008,5686,6080,7704,7925,7497,7693,8287,8696,7799,7860,7768,7545,90540
Stary Oskol,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Strezhevoy,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Samsearn,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Surgut,2008,64368,65056,71584,74458,85224,106630,118223,120181,94160,73673,64650,85292,1023499
Syktyvkar,2008,11815,13865,16720,23785,25400,29527,30266,30131,24366,18388,15014,21752,261029
Taganrog (Southern),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Taz,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Таксимо,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Talakan,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Tambov,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Container,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarko-Sale,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Shalym,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Tigil,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiksi,2008,405,1173,1049,1094,1396,1613,1662,1800,1484,1467,766,1264,15173
Tilichiki,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Tobolsk,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Tolka,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomsk (Bogashevo),2008,19064,20450,20697,21964,22965,26883,30527,34255,25223,22103,21234,24124,289489
Troitsky-Pechora,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Tugur,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Travel (Mountain),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Turukhansk,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Ust-Tsilma,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyumen (Plekhanovo),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyumen (Roschino),2008,58827,62480,68219,70482,71550,91158,102139,105926,83233,71071,59608,76790,921483
Uda,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Ulan Ude (Mukhino),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Ulyanovsk (Barataevka),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Ulyanovsk (East),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Nyagan,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Flora,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Urengoy,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Usinsk,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Ust-Kamchatsk,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Ust-Kara,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Ust-Kuyga,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Ust-Kut,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Ust-Maya,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Ust-Nera,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Ust-Khairyuzovo,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Ust-Tsilma,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Ufa,2008,89006,86544,93074,100765,116789,137286,145360,148315,122086,97466,77897,110417,1325005
Ukhta,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Khabarovsk (MVL),2008,979,775,1038,1169,955,1302,1532,1447,1575,1624,1577,1270,15243
Khabarovsk (New),2008,73133,70371,79265,78419,85251,110931,132595,145961,105366,77647,69554,93499,1121992
royal,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Khanty-Mansiysk,2008,17121,19396,22239,25938,23964,25994,27180,25919,25138,23177,22152,23474,281692
Harwell,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Khatanga,2008,414,539,506,961,1121,1493,1322,1611,1201,990,526,971,11655
Herpuchi,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Honuu (Girl),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Khorey Vere,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
remedy,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheboksary,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Chyegdomyn,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Chelyabinsk (Balandino),2008,43334,41713,46484,53550,57788,76201,79427,82029,65812,51338,39865,57958,695499
Cherepovets,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Cherskiy,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Chizha,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Reads (tub),2008,8644,9648,10556,11218,11966,15727,19745,20417,14799,10942,9497,13014,156173
Çokurdah,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Çumikan,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Şarıpovo,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Shakhtars'k,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Şoyna,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Shushenskoe,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Egvekinot (Bay Cross),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Ekimçan,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Elista,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
ESSO,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
South kurilsk (Mendeleevo),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Yuzhno-(Khomutovo),2008,49244,42064,44407,47272,53070,63252,75877,76780,63588,55318,45875,56068,672815
Yakutsk,2008,28577,31208,36025,38443,39692,57659,70719,69563,52744,45922,36743,46118,553413
Yakutsk (Magan),2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Yamburg,2008,6168,6242,6404,6003,5840,5920,6003,5974,6079,6001,6670,6119,73423
Yaroslavl (Tunoshna),2008,577,601,827,1096,374,333,665,525,496,912,733,649,7788
Yartsevo,2008,0,0,0,0,0,0,0,0,0,0,0,0,0
Abakan,2007,3680,4403,5183,5680,6544,8815,10033,10479,8250,6507,5277,6805,81656
Aikhal,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Loss,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Amderma,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Anadyr,2007,2890,3980,4255,6156,7833,11232,10153,9945,7854,7805,8779,7353,88235
Anapa (Vitjazevo),2007,9985,8137,11463,15065,26841,92799,155368,163738,85678,22220,14020,55029,660343
Antypayuta,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Apatite (Khibiny),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkhangelsk (Vaskovo),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkhangelsk (Talagy),2007,23397,24505,26879,28970,28131,37679,42136,44687,35669,32300,30019,32216,386588
Astrakhan (Narimanovo),2007,10333,10679,12708,17980,15092,12874,16719,18554,19086,19405,14130,15233,182793
Achinsk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Trip,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Auctions,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Baykit,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Barnaul (Titov Name),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
In Salah,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
white Mountain,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgorod,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Novy Urengoy,2007,6003,5157,6018,9235,11176,11812,12577,13558,10766,10518,10370,9745,116935
Belushi,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Usinsk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beringovsky (Branch PCF ""A / P Chukotka"")",2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Biisk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Blagoveshchensk,2007,7152,6749,7051,8269,9043,13454,22371,24995,11758,12171,9541,12050,144604
Bovanenkovo,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Bogorodskoe,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Boguçanı,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodaybo,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Bratsk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryansk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Bugulma,2007,1484,1169,1586,1325,1654,2226,2317,2317,1690,1690,1747,1746,20951
Petrel,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanavara,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Varandey,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Верхневилюйск,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Vizhas,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Viljujsk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Витим,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Vladivostok (Knevichi),2007,53903,53093,59160,63584,69326,87257,108177,113062,96181,79569,69196,77501,930009
Vladikavkaz (Beslan),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Vladimir,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Volgograd (Gumrak),2007,18304,19231,22932,29051,32904,38028,44380,49146,42576,33340,28321,32565,390778
Vologda,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Volokovaya,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Vorkuta,2007,760,978,1071,1336,1485,1831,1990,2200,1876,1417,1665,1510,18119
Voronezh (Chertovitskoe),2007,6312,6918,8801,10030,11898,15863,18325,20327,17011,13325,12202,12819,153831
Vuktyl,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Gelendzhik,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Gorno-Altaisk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrible (North),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Kervan,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Distance,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
deputy,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Dixon,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Dudinka,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Yeisk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Ekaterinburg (Koltsovo),2007,121704,111937,131447,153758,172353,232067,269640,287999,242124,187141,171297,189224,2270691
Ekaterinburg (Uktus),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Yelizovo (Avachinskiy),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Pitorafik,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Erbogaçen,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Jigansk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Zhukovsky,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulf Lawrence (Lawrence),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Zeyskaya,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Zonalnoe,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Zыrjanka,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivanovo (Yuzhny),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Igarka,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Izhevsk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Izhma,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiga,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Inta,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Yoshkar-Ola,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Irkutsk,2007,52884,50589,56637,59683,60703,86655,120593,128014,91458,75460,70526,77564,930766
Harbin,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazan,2007,27972,28439,36608,43188,50203,62182,72088,75906,66974,54876,49215,51605,619256
Kazachinskoye (Kazachinsko),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaliningrad (Hrabrovo),2007,50326,47044,57824,66298,69068,91803,133310,144040,114608,111784,101761,89806,1077672
Kaluga,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Karatayka,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Starobachaty,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
cedar,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Kemerovo,2007,14856,12860,13137,13957,13025,20962,28010,27544,23370,16672,16060,18223,218676
Keperveem,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Ust-kut,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Kirov,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Kogalym,2007,17460,16958,18243,18458,18363,19501,19590,19799,17978,17308,17759,18311,219728
Kodinsk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolpaşevo,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Komsomolsk-on-Amur,2007,1444,1162,1355,906,433,0,4131,3819,3524,1891,1829,1863,22357
Kondinskoye,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Koryaki (Koryaksky),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Kostroma,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Kotkin,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Kotlas,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Krasnodar (Paszkowski),2007,76881,71577,83418,93451,99951,129053,164724,184186,148033,124770,108251,116754,1401049
Krasnoselkup,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Krasnoyarsk (Emelyanovo),2007,67532,60662,69671,75979,83591,119232,166019,175190,128269,90996,80718,101624,1219483
Krasnoyarsk (Cheremshanka),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Mound,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurilsk (Clear),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Kursk (Eastern),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
red,2007,1193,1394,1509,1413,1391,1682,2147,1900,2315,1028,1790,1615,19377
Labozhskoe,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Zabaykalsk,2007,2599,3187,3535,4103,4243,4363,4901,4816,4382,4515,6087,4248,50979
Лешуконское,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Lipetsk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Magadan (Magadan-13),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Magadan (Falcon),2007,7692,8928,9985,11643,13066,19518,24808,26743,23944,17208,13134,16061,192730
Magnitogorsk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Maikop,2007,22,0,0,0,30,0,0,0,0,0,0,5,57
Mom,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Manila,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
brand,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Makhachkala (Uytash),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Mezhdurechensk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Mezen,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Milkovo,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Mineral water,2007,46985,42606,54047,57177,56723,67847,84090,94457,76898,63492,56294,63692,764308
Peaceful,2007,23842,24446,27942,29486,33462,37807,32339,49017,36906,34208,33944,33036,396435
Moscow (Bykovo),2007,136,141,812,1094,1935,2128,2266,1973,1721,1395,992,1327,15920
Moscow (Vnukovo),2007,356183,312230,396693,472693,559234,692927,763903,823121,763934,611730,520422,570279,6843349
Moscow (Domodedovo),2007,1128109,1001049,1172656,1284372,1465377,1844090,2113329,2234036,2039805,1651955,1418533,1577574,18930885
Moscow (Ostafyevo),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Moscow (Sheremetyevo),2007,942215,848030,1008631,1095224,1155261,1317921,1436707,1484210,1346403,1207913,1046423,1171722,14060660
Мотыгино,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Murmansk,2007,17228,19204,23793,26194,30972,36546,39362,38818,37576,30648,29409,29977,359727
Cape Schmidt,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape-Stone,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Nadym,2007,12832,11524,12844,13903,22054,19188,20652,20142,18875,15635,15154,16618,199421
Nazran (Magas / Sleptsovskaya),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Nalchik,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Naryan-Mar,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Nelkan,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Nerungri (Chulman),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Nes,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Nižneangarsk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Nizhnevartovsk,2007,37034,32492,35624,42915,46551,65742,75863,78624,57681,49341,48238,51828,621933
Nizhneudinsk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Nizhny Novgorod (Strigino),2007,12040,13257,17208,20070,20575,26588,31187,33052,28120,23501,25332,22812,273742
lower Pesha,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Nikolaevsk-on-Amur,2007,4528,4196,4469,5274,5262,5579,6678,6683,6188,5371,6551,5525,66304
Nikolskoye,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Novokuznetsk,2007,6756,8134,9479,10117,10663,14892,17805,17566,12907,11175,8750,11659,139903
Novosibirsk (North),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Novosibirsk (Tolmachyovo),2007,106426,94734,108053,113093,119138,163491,212544,223756,184204,149122,135764,146393,1756718
New Urengoy,2007,32486,29768,33872,36339,46485,46451,48661,50535,46607,41087,37334,40875,490500
Nogliki,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Norilsk,2007,19851,18054,20151,22472,37136,49215,48828,56003,46534,27590,24718,33687,404239
Norilьsk (But),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Noyabrsk,2007,15078,14989,15929,16535,17036,19297,20790,20784,17983,17530,17131,17553,210635
Нюрба,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Nyagan,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Luengo,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Olekminsk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
SUV,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
ohm,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Omolon,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Omsk (central),2007,26568,23988,28588,30087,34103,51770,72903,79481,79481,40605,36612,45835,550021
Omsukçan,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Eagle (South),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Orenburg (central),2007,14995,19331,22760,24109,24139,32366,41147,46977,39849,29564,26162,29218,350617
Orsk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Ossora,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Okha,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Okhotsk,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Palana,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Pahachi,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Pevek,2007,704,1052,1432,1779,2380,2721,2636,2310,2672,2469,1174,1939,23268
Penza,2007,0,0,0,0,0,0,0,0,0,0,0,0,0
Perm (Bakharevka),2007,0,0,0,0,0,0,0,0,0,0,0,0,0
